trade_id,trade_id_type,trade_version,product_type,currency,option_type,notional,trade_date,strike,expiry_date,maturity_date,counterparty_id,expiry_tenor,maturity_tenor,ifrs13_level,Day1_Pnl
HACKTRD0833,HackTradeID,2,IR Swaption,USD,Payer,79300000,2023-10-27,4.26,2027-03-14,2039-04-10,CPTY1627,5,10,Level 3,Yes
HACKTRD0152,HackTradeID,3,IR Swaption,JPY,Receiver,11000000,2025-01-18,1.44,2029-01-24,2054-07-01,CPTY6348,2,20,Level 3,No
HACKTRD0603,HackTradeID,2,IR Swaption,EUR,Payer,24200000,2023-06-26,3.1,2026-03-27,2037-01-03,CPTY5340,3,20,Level 3,Yes
HACKTRD0608,HackTradeID,1,IR Swaption,USD,Receiver,97000000,2024-07-06,1.5,2026-05-30,2038-06-11,CPTY4893,3,15,Level 3,No
HACKTRD0966,HackTradeID,2,IR Swaption,JPY,Receiver,62000000,2024-01-22,2.47,2027-02-10,2035-07-10,CPTY3707,3,10,Level 3,No
HACKTRD0485,HackTradeID,2,IR Swaption,USD,Receiver,15000000,2025-02-12,1.63,2030-01-31,2047-08-02,CPTY5318,3,20,Level 3,No
HACKTRD0184,HackTradeID,1,IR Swaption,USD,Receiver,77400000,2025-04-17,0.88,2026-11-25,2052-04-09,CPTY9133,1,30,Level 3,No
HACKTRD0742,HackTradeID,4,IR Swaption,USD,Receiver,6200000,2024-05-11,3.16,2029-10-08,2039-05-13,CPTY1325,2,30,Level 2,No
HACKTRD0985,HackTradeID,4,IR Swaption,GBP,Receiver,54900000,2024-04-30,3.96,2027-04-01,2029-03-30,CPTY7875,3,5,Level 2,No
HACKTRD0506,HackTradeID,4,IR Swaption,USD,Receiver,32600000,2024-10-01,2.63,2029-05-16,2047-09-17,CPTY6347,5,30,Level 3,No
HACKTRD0047,HackTradeID,4,IR Swaption,USD,Payer,61400000,2023-10-08,1.82,2029-08-11,2031-11-07,CPTY2150,2,15,Level 3,No
HACKTRD0134,HackTradeID,2,IR Swaption,USD,Receiver,21400000,2024-03-31,0.82,2025-03-29,2050-10-17,CPTY7677,2,10,Level 3,No
HACKTRD0014,HackTradeID,2,IR Swaption,USD,Receiver,66400000,2023-08-05,2.14,2024-07-13,2034-02-01,CPTY2678,5,20,Level 2,No
HACKTRD0314,HackTradeID,2,IR Swaption,USD,Receiver,46700000,2025-02-27,2.27,2025-09-13,2049-08-08,CPTY6607,2,30,Level 3,No
HACKTRD0176,HackTradeID,4,IR Swaption,USD,Payer,29900000,2025-04-01,1.97,2027-03-29,2054-07-26,CPTY4930,3,5,Level 3,No
HACKTRD0918,HackTradeID,4,IR Swaption,USD,Receiver,98600000,2024-05-16,3.68,2027-12-06,2030-12-18,CPTY7349,3,15,Level 3,No
HACKTRD0543,HackTradeID,2,IR Swaption,USD,Payer,12200000,2025-01-07,1.21,2029-05-25,2032-11-07,CPTY4808,3,10,Level 3,No
HACKTRD0379,HackTradeID,2,IR Swaption,USD,Payer,43000000,2023-11-30,3.88,2027-11-25,2036-06-08,CPTY1923,5,30,Level 2,No
HACKTRD0434,HackTradeID,2,IR Swaption,USD,Payer,50700000,2024-12-02,2.68,2029-01-20,2053-07-13,CPTY6307,5,20,Level 3,No
HACKTRD0576,HackTradeID,1,IR Swaption,USD,Payer,97800000,2023-08-07,2.73,2029-05-29,2035-05-30,CPTY7689,5,20,Level 3,No
HACKTRD0350,HackTradeID,1,IR Swaption,JPY,Receiver,13000000,2024-03-31,3.65,2027-05-06,2047-08-13,CPTY7748,5,20,Level 3,No
HACKTRD0739,HackTradeID,4,IR Swaption,JPY,Receiver,60500000,2025-03-19,3.52,2029-08-08,2046-08-30,CPTY1725,3,30,Level 3,No
HACKTRD0228,HackTradeID,3,IR Swaption,USD,Receiver,22200000,2023-10-25,1.67,2028-02-06,2042-03-28,CPTY8725,2,30,Level 3,Yes
HACKTRD0292,HackTradeID,2,IR Swaption,USD,Receiver,12800000,2025-03-04,0.62,2029-02-18,2055-04-12,CPTY9407,2,15,Level 3,No
HACKTRD0126,HackTradeID,4,IR Swaption,USD,Receiver,39000000,2024-11-18,1.36,2028-10-04,2049-09-09,CPTY2276,5,20,Level 2,No
HACKTRD0087,HackTradeID,4,IR Swaption,USD,Payer,13900000,2024-05-19,2.72,2028-10-15,2041-10-14,CPTY4228,5,5,Level 3,Yes
HACKTRD0770,HackTradeID,3,IR Swaption,USD,Receiver,80400000,2024-06-26,3.0,2027-11-19,2054-05-28,CPTY5591,3,30,Level 3,No
HACKTRD0167,HackTradeID,1,IR Swaption,USD,Payer,9500000,2024-09-06,1.35,2029-04-02,2034-09-19,CPTY8561,5,10,Level 3,Yes
HACKTRD0783,HackTradeID,3,IR Swaption,USD,Payer,27400000,2025-04-21,1.03,2025-11-16,2052-01-11,CPTY2248,3,30,Level 3,No
HACKTRD0893,HackTradeID,2,IR Swaption,JPY,Payer,73200000,2025-04-13,3.53,2029-10-29,2048-05-08,CPTY7784,5,30,Level 3,No
HACKTRD0202,HackTradeID,3,IR Swaption,EUR,Payer,28600000,2025-01-16,1.91,2028-10-06,2031-09-16,CPTY1954,3,30,Level 2,No
HACKTRD0215,HackTradeID,1,IR Swaption,USD,Payer,48600000,2025-04-18,2.33,2029-05-06,2052-06-20,CPTY4828,2,5,Level 3,No
HACKTRD0258,HackTradeID,1,IR Swaption,JPY,Receiver,64400000,2024-08-02,3.13,2025-07-27,2029-02-08,CPTY5203,1,15,Level 3,No
HACKTRD0856,HackTradeID,4,IR Swaption,USD,Payer,89900000,2024-06-05,2.45,2028-10-22,2043-04-07,CPTY7782,2,20,Level 3,No
HACKTRD0913,HackTradeID,4,IR Swaption,USD,Payer,24600000,2024-09-09,2.01,2029-12-08,2052-11-10,CPTY5758,5,30,Level 3,No
HACKTRD0900,HackTradeID,3,IR Swaption,USD,Payer,44800000,2024-05-02,2.77,2028-04-17,2037-02-25,CPTY7120,5,10,Level 2,No
HACKTRD0229,HackTradeID,2,IR Swaption,USD,Payer,8300000,2023-09-22,0.56,2030-01-30,2048-09-02,CPTY1824,5,20,Level 3,No
HACKTRD0698,HackTradeID,4,IR Swaption,USD,Receiver,48100000,2024-07-03,0.95,2029-03-05,2036-05-16,CPTY8538,2,5,Level 3,No
HACKTRD0052,HackTradeID,3,IR Swaption,USD,Payer,32000000,2024-09-08,0.56,2028-05-12,2035-12-12,CPTY1094,2,20,Level 3,No
HACKTRD0016,HackTradeID,1,IR Swaption,USD,Payer,66400000,2024-04-08,0.64,2027-10-12,2041-07-23,CPTY7873,2,20,Level 3,No
HACKTRD0324,HackTradeID,2,IR Swaption,USD,Payer,30300000,2025-02-08,3.5,2029-02-12,2036-01-17,CPTY3969,5,20,Level 2,No
HACKTRD0528,HackTradeID,3,IR Swaption,USD,Payer,53000000,2025-02-21,3.72,2029-10-18,2052-08-09,CPTY2829,2,30,Level 3,No
HACKTRD0508,HackTradeID,4,IR Swaption,USD,Payer,89600000,2025-01-05,1.46,2030-03-04,2046-06-29,CPTY2690,5,20,Level 3,No
HACKTRD0223,HackTradeID,4,IR Swaption,USD,Receiver,96900000,2024-12-04,1.15,2029-01-10,2051-12-22,CPTY1153,2,15,Level 3,No
HACKTRD0930,HackTradeID,2,IR Swaption,EUR,Receiver,44600000,2023-08-22,4.99,2026-01-18,2034-06-02,CPTY6171,2,20,Level 3,Yes
HACKTRD0774,HackTradeID,2,IR Swaption,USD,Payer,25600000,2023-07-25,1.78,2026-01-29,2046-04-29,CPTY2996,3,20,Level 2,No
HACKTRD0308,HackTradeID,2,IR Swaption,USD,Payer,26900000,2024-06-16,1.53,2026-05-24,2047-07-02,CPTY6661,5,10,Level 3,No
HACKTRD0853,HackTradeID,3,IR Swaption,USD,Receiver,2000000,2025-05-01,1.73,2028-08-25,2046-08-03,CPTY1896,2,5,Level 2,No
HACKTRD0674,HackTradeID,4,IR Swaption,GBP,Receiver,64900000,2024-05-14,3.17,2027-06-09,2053-04-14,CPTY1186,2,15,Level 3,Yes
HACKTRD0680,HackTradeID,1,IR Swaption,USD,Payer,4700000,2024-11-23,1.98,2027-05-04,2029-12-03,CPTY7711,3,15,Level 2,No
HACKTRD0126,HackTradeID,2,IR Swaption,USD,Receiver,30800000,2025-02-21,4.2,2027-02-08,2047-02-12,CPTY5208,5,30,Level 3,No
HACKTRD0758,HackTradeID,1,IR Swaption,USD,Receiver,53900000,2023-09-15,3.64,2026-09-18,2036-01-15,CPTY3773,3,10,Level 2,No
HACKTRD0826,HackTradeID,2,IR Swaption,GBP,Payer,83800000,2024-09-17,3.52,2026-12-25,2054-12-08,CPTY6365,3,30,Level 3,No
HACKTRD0877,HackTradeID,2,IR Swaption,USD,Receiver,27600000,2024-06-30,3.3,2030-04-13,2051-12-06,CPTY4140,5,20,Level 3,No
HACKTRD0674,HackTradeID,4,IR Swaption,USD,Payer,26900000,2024-08-10,1.64,2029-09-23,2053-06-23,CPTY9385,2,30,Level 3,No
HACKTRD0903,HackTradeID,4,IR Swaption,USD,Receiver,63300000,2024-10-01,3.56,2028-11-29,2042-06-13,CPTY5086,2,20,Level 3,Yes
HACKTRD0376,HackTradeID,4,IR Swaption,USD,Receiver,40100000,2024-04-23,1.26,2029-10-30,2049-06-25,CPTY7787,1,20,Level 3,No
HACKTRD0871,HackTradeID,3,IR Swaption,JPY,Payer,62900000,2024-08-15,2.94,2028-06-23,2049-11-24,CPTY2133,5,15,Level 3,Yes
HACKTRD0166,HackTradeID,1,IR Swaption,USD,Receiver,4400000,2024-09-24,1.43,2030-02-17,2039-12-03,CPTY8373,3,10,Level 3,No
HACKTRD0630,HackTradeID,1,IR Swaption,USD,Payer,47000000,2024-08-23,3.97,2026-08-14,2036-06-08,CPTY5174,2,30,Level 3,Yes
HACKTRD0735,HackTradeID,1,IR Swaption,USD,Payer,41600000,2024-04-23,3.48,2025-06-19,2029-11-14,CPTY6798,2,10,Level 3,No
HACKTRD0613,HackTradeID,1,IR Swaption,USD,Receiver,24200000,2024-04-17,1.81,2028-08-31,2030-02-25,CPTY5994,3,15,Level 3,No
HACKTRD0617,HackTradeID,1,IR Swaption,USD,Receiver,20400000,2024-08-06,2.28,2027-10-16,2042-07-17,CPTY1890,3,5,Level 3,Yes
HACKTRD0924,HackTradeID,2,IR Swaption,USD,Payer,49700000,2023-12-30,4.17,2027-06-14,2031-06-13,CPTY1639,2,15,Level 3,No
HACKTRD0703,HackTradeID,2,IR Swaption,USD,Receiver,37100000,2025-02-07,0.62,2028-06-10,2041-01-20,CPTY8832,5,30,Level 3,No
HACKTRD0422,HackTradeID,4,IR Swaption,EUR,Payer,57400000,2024-12-22,3.49,2026-03-29,2051-10-18,CPTY6299,3,10,Level 3,No
HACKTRD0349,HackTradeID,4,IR Swaption,USD,Payer,34100000,2024-02-14,0.64,2028-04-21,2035-06-14,CPTY3190,5,20,Level 2,No
HACKTRD0491,HackTradeID,4,IR Swaption,USD,Receiver,78200000,2023-07-18,1.39,2028-03-04,2044-02-08,CPTY1602,2,5,Level 3,No
HACKTRD0622,HackTradeID,2,IR Swaption,USD,Receiver,70500000,2024-08-26,2.27,2028-11-07,2051-03-15,CPTY9181,3,20,Level 3,No
HACKTRD0551,HackTradeID,2,IR Swaption,USD,Payer,86500000,2023-10-25,0.97,2024-12-23,2051-03-17,CPTY2647,5,30,Level 2,No
HACKTRD0777,HackTradeID,1,IR Swaption,USD,Receiver,97700000,2023-12-16,1.52,2025-04-04,2029-03-30,CPTY4555,3,5,Level 3,Yes
HACKTRD0998,HackTradeID,2,IR Swaption,USD,Payer,7300000,2024-08-18,3.39,2029-04-14,2053-01-17,CPTY5869,5,30,Level 3,Yes
HACKTRD0950,HackTradeID,4,IR Swaption,USD,Payer,23600000,2025-01-18,3.63,2030-04-24,2052-07-27,CPTY2407,5,10,Level 3,Yes
HACKTRD0370,HackTradeID,1,IR Swaption,USD,Payer,92200000,2024-10-23,3.32,2030-01-26,2043-06-21,CPTY7140,3,20,Level 3,No
HACKTRD0688,HackTradeID,1,IR Swaption,USD,Receiver,52100000,2023-10-15,3.18,2024-12-02,2035-02-17,CPTY8701,2,20,Level 3,No
HACKTRD0809,HackTradeID,1,IR Swaption,USD,Receiver,16200000,2024-05-20,3.1,2028-09-12,2052-06-10,CPTY3181,3,20,Level 3,No
HACKTRD0027,HackTradeID,1,IR Swaption,USD,Receiver,23500000,2024-04-22,0.78,2025-09-22,2030-03-26,CPTY1863,2,30,Level 2,No
HACKTRD0889,HackTradeID,2,IR Swaption,GBP,Receiver,60100000,2024-12-20,4.37,2027-02-25,2036-05-08,CPTY6204,1,5,Level 3,Yes
HACKTRD0504,HackTradeID,4,IR Swaption,USD,Receiver,96800000,2023-09-05,2.73,2028-01-03,2051-09-24,CPTY5524,5,15,Level 3,No
HACKTRD0153,HackTradeID,4,IR Swaption,USD,Payer,42600000,2024-05-27,2.71,2025-05-15,2028-06-17,CPTY7943,3,15,Level 3,No
HACKTRD0348,HackTradeID,2,IR Swaption,USD,Payer,65300000,2023-09-18,4.4,2026-12-12,2042-02-27,CPTY9032,5,15,Level 3,No
HACKTRD0886,HackTradeID,1,IR Swaption,EUR,Receiver,26000000,2023-10-04,2.37,2027-08-12,2052-11-17,CPTY8127,5,5,Level 3,Yes
HACKTRD0189,HackTradeID,3,IR Swaption,USD,Payer,78300000,2024-10-22,1.35,2029-09-12,2035-02-25,CPTY8657,2,10,Level 3,Yes
HACKTRD0606,HackTradeID,1,IR Swaption,JPY,Payer,61900000,2024-01-31,2.2,2027-08-22,2044-07-02,CPTY1670,5,15,Level 3,No
HACKTRD0616,HackTradeID,4,IR Swaption,GBP,Receiver,96200000,2023-07-19,0.97,2025-07-20,2032-01-12,CPTY6594,2,15,Level 3,No
HACKTRD0398,HackTradeID,1,IR Swaption,JPY,Payer,38400000,2024-12-03,2.71,2028-06-10,2044-12-17,CPTY3563,5,5,Level 3,No
HACKTRD0159,HackTradeID,1,IR Swaption,JPY,Receiver,98900000,2024-04-11,1.87,2024-09-03,2041-10-20,CPTY7313,1,5,Level 3,Yes
HACKTRD0535,HackTradeID,3,IR Swaption,USD,Receiver,79000000,2023-12-09,1.13,2029-01-22,2054-04-03,CPTY2936,5,10,Level 3,No
HACKTRD0040,HackTradeID,4,IR Swaption,USD,Receiver,14400000,2023-07-04,0.56,2025-11-21,2028-11-10,CPTY7905,5,20,Level 2,No
HACKTRD0234,HackTradeID,2,IR Swaption,USD,Payer,5200000,2025-04-03,0.57,2029-04-13,2028-07-05,CPTY7316,5,15,Level 2,No
HACKTRD0058,HackTradeID,3,IR Swaption,USD,Receiver,92200000,2024-11-05,0.9,2026-07-21,2028-10-21,CPTY3779,5,20,Level 3,No
HACKTRD0324,HackTradeID,2,IR Swaption,USD,Payer,85000000,2024-04-21,3.32,2028-01-16,2055-02-24,CPTY6887,2,5,Level 3,No
HACKTRD0806,HackTradeID,2,IR Swaption,USD,Receiver,3000000,2024-03-16,1.38,2028-08-28,2049-05-03,CPTY2030,2,5,Level 3,No
HACKTRD0954,HackTradeID,4,IR Swaption,USD,Receiver,19600000,2023-07-04,3.84,2025-12-27,2031-03-06,CPTY8281,5,15,Level 3,Yes
HACKTRD0587,HackTradeID,4,IR Swaption,USD,Payer,86000000,2025-04-03,0.74,2029-06-17,2043-05-31,CPTY2105,2,5,Level 2,No
HACKTRD0575,HackTradeID,2,IR Swaption,USD,Receiver,71100000,2023-11-21,1.79,2026-06-24,2039-01-14,CPTY7263,5,5,Level 2,No
HACKTRD0142,HackTradeID,1,IR Swaption,USD,Receiver,14600000,2023-11-02,1.43,2026-11-13,2028-07-06,CPTY7881,5,30,Level 2,No
HACKTRD0787,HackTradeID,3,IR Swaption,EUR,Payer,14600000,2024-08-11,3.74,2029-07-27,2037-12-16,CPTY1896,3,15,Level 3,Yes
HACKTRD0910,HackTradeID,4,IR Swaption,GBP,Receiver,98600000,2024-09-11,4.62,2027-04-28,2052-04-14,CPTY6497,5,20,Level 3,Yes
HACKTRD0376,HackTradeID,1,IR Swaption,USD,Receiver,94400000,2024-06-26,0.53,2025-10-04,2040-07-27,CPTY9381,5,30,Level 3,No
HACKTRD0786,HackTradeID,2,IR Swaption,USD,Receiver,13900000,2024-01-15,2.85,2027-10-06,2046-09-01,CPTY2283,5,5,Level 3,No
HACKTRD0885,HackTradeID,4,IR Swaption,JPY,Receiver,72200000,2024-03-02,3.9,2026-04-01,2039-02-26,CPTY9226,5,10,Level 3,No
HACKTRD0049,HackTradeID,1,IR Swaption,USD,Receiver,12600000,2024-11-13,1.35,2028-10-13,2048-08-01,CPTY8392,2,5,Level 3,No
HACKTRD0982,HackTradeID,4,IR Swaption,USD,Payer,67900000,2025-01-19,3.12,2026-02-17,2054-01-29,CPTY7093,1,20,Level 3,Yes
HACKTRD0654,HackTradeID,2,IR Swaption,USD,Receiver,87100000,2023-07-13,2.62,2027-03-31,2046-09-12,CPTY1464,5,5,Level 3,No
HACKTRD0100,HackTradeID,1,IR Swaption,USD,Receiver,63300000,2024-03-26,0.68,2028-12-21,2029-11-29,CPTY9519,2,5,Level 3,No
HACKTRD0186,HackTradeID,1,IR Swaption,USD,Receiver,36400000,2024-08-30,1.48,2024-12-23,2039-12-05,CPTY1571,5,15,Level 2,No
HACKTRD0246,HackTradeID,3,IR Swaption,USD,Receiver,14800000,2025-03-06,3.12,2028-06-19,2042-05-17,CPTY1984,2,5,Level 3,No
HACKTRD0829,HackTradeID,3,IR Swaption,JPY,Receiver,1300000,2023-09-22,4.28,2026-11-28,2040-01-09,CPTY2581,3,5,Level 3,No
HACKTRD0637,HackTradeID,3,IR Swaption,USD,Payer,89900000,2024-07-05,1.63,2027-03-10,2030-09-28,CPTY3761,5,20,Level 2,No
HACKTRD0562,HackTradeID,4,IR Swaption,USD,Receiver,90100000,2024-01-21,3.18,2029-06-07,2048-02-24,CPTY7358,1,20,Level 3,Yes
HACKTRD0313,HackTradeID,4,IR Swaption,USD,Payer,18500000,2024-02-14,1.56,2029-01-08,2048-06-07,CPTY2054,5,10,Level 3,Yes
HACKTRD0095,HackTradeID,3,IR Swaption,USD,Payer,50700000,2024-05-20,3.01,2028-07-09,2039-06-23,CPTY8509,5,15,Level 3,No
HACKTRD0848,HackTradeID,1,IR Swaption,USD,Receiver,64000000,2024-10-28,0.9,2026-12-11,2050-11-23,CPTY4406,3,20,Level 3,No
HACKTRD0980,HackTradeID,4,IR Swaption,EUR,Receiver,68300000,2024-10-02,3.41,2025-02-19,2037-01-14,CPTY9186,3,30,Level 3,Yes
HACKTRD0562,HackTradeID,2,IR Swaption,USD,Receiver,14100000,2024-08-08,3.28,2028-08-29,2055-03-16,CPTY1298,5,5,Level 3,No
HACKTRD0735,HackTradeID,4,IR Swaption,USD,Payer,21500000,2023-12-19,1.22,2027-08-15,2048-12-21,CPTY8226,2,30,Level 2,No
HACKTRD0509,HackTradeID,4,IR Swaption,USD,Payer,2500000,2024-12-08,0.8,2026-10-28,2044-11-27,CPTY5402,5,5,Level 3,No
HACKTRD0986,HackTradeID,4,IR Swaption,USD,Receiver,47700000,2025-01-04,2.38,2027-11-21,2050-02-03,CPTY2132,1,30,Level 3,No
HACKTRD0362,HackTradeID,2,IR Swaption,USD,Payer,90800000,2025-03-30,2.85,2029-09-15,2031-08-05,CPTY9210,1,20,Level 3,Yes
HACKTRD0872,HackTradeID,2,IR Swaption,USD,Receiver,37200000,2024-08-18,1.48,2027-05-24,2035-09-17,CPTY2133,5,20,Level 3,No
HACKTRD0944,HackTradeID,3,IR Swaption,USD,Payer,43600000,2023-10-29,2.63,2028-09-11,2052-04-28,CPTY1838,2,30,Level 3,No
HACKTRD0657,HackTradeID,1,IR Swaption,GBP,Receiver,39200000,2024-03-30,3.6,2026-08-22,2029-01-28,CPTY5920,2,10,Level 3,Yes
HACKTRD1000,HackTradeID,4,IR Swaption,GBP,Receiver,27700000,2024-08-26,4.99,2028-11-17,2054-04-25,CPTY1600,3,5,Level 3,Yes
HACKTRD0210,HackTradeID,3,IR Swaption,USD,Payer,86900000,2023-06-26,1.29,2024-12-11,2029-11-29,CPTY5212,2,15,Level 2,No
HACKTRD0133,HackTradeID,4,IR Swaption,USD,Receiver,43400000,2023-11-01,1.85,2024-12-06,2053-07-29,CPTY7612,3,20,Level 3,No
HACKTRD0072,HackTradeID,1,IR Swaption,USD,Payer,78100000,2024-08-14,0.74,2029-02-09,2046-09-07,CPTY4818,3,10,Level 3,No
HACKTRD0625,HackTradeID,2,IR Swaption,USD,Payer,3400000,2023-12-06,1.47,2027-07-01,2042-03-28,CPTY8263,3,20,Level 3,No
HACKTRD0379,HackTradeID,1,IR Swaption,USD,Payer,14600000,2023-12-29,1.56,2027-11-16,2031-10-11,CPTY9569,1,15,Level 3,No
HACKTRD0838,HackTradeID,1,IR Swaption,USD,Receiver,49000000,2023-10-09,2.08,2027-07-10,2029-01-03,CPTY4672,2,15,Level 3,No
HACKTRD0879,HackTradeID,2,IR Swaption,GBP,Payer,83100000,2023-12-18,4.06,2027-07-12,2055-04-01,CPTY3158,3,10,Level 3,No
HACKTRD0347,HackTradeID,4,IR Swaption,USD,Payer,47000000,2023-07-17,0.93,2026-04-02,2028-10-08,CPTY4874,5,5,Level 3,No
HACKTRD0737,HackTradeID,2,IR Swaption,USD,Receiver,39100000,2024-11-03,3.54,2026-08-21,2028-11-07,CPTY4435,5,20,Level 3,Yes
HACKTRD0064,HackTradeID,2,IR Swaption,USD,Receiver,98900000,2023-08-25,2.54,2027-10-17,2029-01-15,CPTY3454,3,10,Level 2,No
HACKTRD0631,HackTradeID,3,IR Swaption,USD,Payer,57200000,2024-05-06,0.83,2029-05-04,2054-04-14,CPTY1183,5,5,Level 3,No
HACKTRD0115,HackTradeID,1,IR Swaption,USD,Payer,37200000,2024-10-12,1.25,2028-12-04,2046-02-12,CPTY4419,5,15,Level 3,No
HACKTRD0797,HackTradeID,4,IR Swaption,GBP,Payer,54300000,2023-11-27,4.02,2026-08-22,2053-12-14,CPTY3941,3,30,Level 3,No
HACKTRD0310,HackTradeID,2,IR Swaption,USD,Receiver,31300000,2023-10-04,0.92,2025-11-28,2045-04-15,CPTY7777,2,5,Level 2,No
HACKTRD0696,HackTradeID,1,IR Swaption,GBP,Receiver,5300000,2025-01-04,1.48,2028-07-08,2055-04-09,CPTY1129,1,20,Level 3,Yes
HACKTRD0482,HackTradeID,1,IR Swaption,USD,Payer,33600000,2023-12-05,2.41,2026-08-24,2032-11-29,CPTY3096,3,20,Level 3,No
HACKTRD0823,HackTradeID,1,IR Swaption,JPY,Receiver,13700000,2025-02-23,3.15,2030-04-15,2054-07-08,CPTY5566,3,5,Level 3,No
HACKTRD0362,HackTradeID,1,IR Swaption,USD,Payer,79100000,2024-03-20,0.91,2027-01-09,2050-11-18,CPTY7246,2,5,Level 3,No
HACKTRD0501,HackTradeID,2,IR Swaption,USD,Payer,59300000,2024-06-01,1.98,2028-09-11,2053-11-29,CPTY1602,2,30,Level 3,No
HACKTRD0150,HackTradeID,1,IR Swaption,USD,Receiver,72100000,2025-04-26,3.34,2028-01-23,2036-03-03,CPTY7612,5,20,Level 3,No
HACKTRD0244,HackTradeID,3,IR Swaption,USD,Receiver,7300000,2023-06-21,3.71,2024-11-28,2036-10-21,CPTY1009,3,20,Level 3,No
HACKTRD0874,HackTradeID,4,IR Swaption,JPY,Receiver,4100000,2025-04-06,2.57,2029-06-03,2049-11-27,CPTY6580,2,10,Level 3,No
HACKTRD0278,HackTradeID,3,IR Swaption,USD,Payer,25300000,2024-07-22,2.91,2026-12-10,2049-07-24,CPTY6724,1,10,Level 2,Yes
HACKTRD0234,HackTradeID,1,IR Swaption,USD,Receiver,69200000,2023-10-16,2.79,2029-04-30,2028-07-06,CPTY1899,3,15,Level 2,No
HACKTRD0163,HackTradeID,3,IR Swaption,USD,Receiver,27000000,2025-04-08,0.82,2026-10-27,2041-05-05,CPTY3969,5,5,Level 3,No
HACKTRD0784,HackTradeID,3,IR Swaption,EUR,Payer,7200000,2025-03-03,1.3,2028-03-21,2051-07-25,CPTY2827,3,30,Level 2,No
HACKTRD0409,HackTradeID,4,IR Swaption,USD,Payer,56400000,2023-06-10,0.76,2025-05-10,2047-07-14,CPTY5875,3,30,Level 2,No
HACKTRD0036,HackTradeID,1,IR Swaption,USD,Payer,18500000,2025-02-11,0.77,2028-07-09,2032-09-30,CPTY6539,2,10,Level 2,No
HACKTRD0786,HackTradeID,3,IR Swaption,USD,Payer,88200000,2023-08-14,2.79,2025-08-05,2040-05-17,CPTY2827,3,20,Level 3,No
HACKTRD0687,HackTradeID,1,IR Swaption,JPY,Receiver,69600000,2024-11-22,2.74,2029-08-13,2036-03-14,CPTY2306,3,20,Level 3,Yes
HACKTRD0568,HackTradeID,2,IR Swaption,USD,Payer,15800000,2024-04-21,1.46,2028-10-09,2053-02-03,CPTY5933,2,30,Level 3,No
HACKTRD0585,HackTradeID,3,IR Swaption,USD,Receiver,66500000,2023-07-20,2.22,2025-03-21,2053-08-23,CPTY2764,5,30,Level 3,No
HACKTRD0142,HackTradeID,2,IR Swaption,USD,Payer,4500000,2025-03-01,1.13,2029-11-18,2050-04-17,CPTY3958,2,10,Level 3,No
HACKTRD0614,HackTradeID,1,IR Swaption,USD,Payer,74200000,2025-01-21,2.71,2028-01-16,2040-11-23,CPTY8610,1,10,Level 3,Yes
HACKTRD0914,HackTradeID,2,IR Swaption,EUR,Receiver,61800000,2025-04-20,3.56,2029-12-08,2054-06-16,CPTY6497,2,15,Level 3,Yes
HACKTRD0287,HackTradeID,1,IR Swaption,USD,Receiver,16200000,2023-06-23,1.61,2025-04-13,2049-09-11,CPTY7078,2,30,Level 2,No
HACKTRD0543,HackTradeID,1,IR Swaption,USD,Receiver,92200000,2023-10-28,3.49,2029-04-10,2040-11-22,CPTY3645,1,30,Level 3,Yes
HACKTRD0322,HackTradeID,4,IR Swaption,USD,Payer,4600000,2023-07-11,2.75,2028-01-04,2046-07-09,CPTY5435,2,15,Level 3,No
HACKTRD0958,HackTradeID,4,IR Swaption,EUR,Receiver,55800000,2023-06-18,4.93,2026-11-20,2028-06-07,CPTY3944,1,15,Level 2,No
HACKTRD0453,HackTradeID,3,IR Swaption,USD,Payer,46300000,2024-11-01,1.75,2029-04-30,2042-11-21,CPTY9381,5,20,Level 3,No
HACKTRD0760,HackTradeID,1,IR Swaption,USD,Receiver,27800000,2024-03-13,1.41,2025-08-17,2050-05-29,CPTY4199,3,30,Level 3,Yes
HACKTRD0425,HackTradeID,2,IR Swaption,USD,Payer,12300000,2023-06-24,1.59,2024-08-11,2040-08-31,CPTY2958,2,30,Level 3,No
HACKTRD0597,HackTradeID,2,IR Swaption,JPY,Receiver,80900000,2024-10-25,1.48,2028-10-10,2038-10-26,CPTY5886,1,30,Level 3,No
HACKTRD0777,HackTradeID,3,IR Swaption,USD,Payer,47200000,2023-08-30,2.75,2027-08-28,2052-12-28,CPTY8620,5,30,Level 3,No
HACKTRD0249,HackTradeID,2,IR Swaption,JPY,Receiver,70700000,2023-08-07,2.72,2027-04-21,2050-07-04,CPTY1899,5,20,Level 3,No
HACKTRD0888,HackTradeID,1,IR Swaption,USD,Payer,98900000,2024-01-31,1.23,2029-05-22,2048-04-09,CPTY2407,5,30,Level 3,No
HACKTRD0664,HackTradeID,2,IR Swaption,USD,Payer,84900000,2024-10-23,4.06,2025-04-10,2033-02-10,CPTY3941,2,20,Level 3,Yes
HACKTRD0994,HackTradeID,4,IR Swaption,USD,Receiver,3700000,2024-11-19,4.64,2027-01-14,2055-04-09,CPTY7875,3,15,Level 3,No
HACKTRD0619,HackTradeID,1,IR Swaption,USD,Receiver,72100000,2024-09-26,1.59,2026-12-15,2036-05-08,CPTY9342,5,10,Level 3,No
